Cidade,date,SO2,NO2,O3,CO,PM2.5,PM10,rh_sensor
Almirante Tamandaré,2024-03-01T07:00:00Z,9.886133333333333,23.15533333333333,3.3532333333333333,0.07091666666666667,5.520833333333333,18.765833333333333,70.69916666666667
Almirante Tamandaré,2024-03-01T08:00:00Z,11.150283333333334,16.0552,11.381066666666666,0.13225,3.0408333333333335,11.115833333333333,69.9825
Almirante Tamandaré,2024-03-01T09:00:00Z,0,16.545566666666666,9.901266666666666,0.11212499999999999,3.2333333333333334,10.546666666666667,67.87166666666667
Almirante Tamandaré,2024-03-01T10:00:00Z,0.12881666666666666,15.074466666666664,10.312866666666666,0.06995833333333333,3.1891666666666665,13.406666666666666,65.87666666666667
Almirante Tamandaré,2024-03-01T11:00:00Z,0.6724666666666667,15.4254,7.875933333333333,0.192625,3.3183333333333334,13.203333333333333,62.72
Almirante Tamandaré,2024-03-01T12:00:00Z,0,12.453433333333333,4.6109,0.23958333333333331,4.3025,18.4675,58.79083333333333
Almirante Tamandaré,2024-03-01T13:00:00Z,0,13.949599999999998,10.964566666666666,0.23479166666666665,8.008333333333333,18.351666666666667,55.0775
Almirante Tamandaré,2024-03-01T14:00:00Z,0,1.0402666666666667,20.798866666666665,0.158125,7.3475,15.791666666666666,47.63166666666667
Almirante Tamandaré,2024-03-01T15:00:00Z,0,3.5265666666666666,45.24823333333333,0.106375,5.0183333333333335,14.625,42.28666666666667
Almirante Tamandaré,2024-03-01T16:00:00Z,0,1.8549333333333333,52.036366666666666,0.14662499999999998,3.4616666666666664,11.303333333333333,37.47333333333333
Almirante Tamandaré,2024-03-01T17:00:00Z,13.861983333333335,22.249799999999997,73.8381,0.057499999999999996,3.1475,18.14,35.473333333333336
Almirante Tamandaré,2024-03-01T18:00:00Z,216.7264,78.01843333333333,51.8812,0.11308333333333334,1.3925,9.865,44.931666666666665
Almirante Tamandaré,2024-03-01T19:00:00Z,262.2379833333334,85.99276666666667,46.886466666666664,0.17058333333333334,1.4283333333333332,5.8625,56.62
Almirante Tamandaré,2024-03-01T20:00:00Z,61.41498333333334,25.621266666666667,15.5722,0.11020833333333334,1.465,5.365833333333334,58.5675
Almirante Tamandaré,2024-03-01T21:00:00Z,30.977133333333338,27.285066666666665,30.99086666666667,0.012458333333333333,1.1066666666666667,5.111666666666666,59.215
Almirante Tamandaré,2024-03-01T22:00:00Z,64.11576666666667,38.65436666666667,30.7034,0.024916666666666667,1.0075,5.234166666666667,64.45166666666667
Almirante Tamandaré,2024-03-01T23:00:00Z,42.8763,32.41276666666667,20.40523333333333,0.04695833333333333,1.6691666666666667,9.165,66.8725
Almirante Tamandaré,2024-03-02T00:00:00Z,8.224616666666668,20.701933333333333,17.4979,0.02395833333333333,1.4916666666666667,6.821666666666666,67.47583333333333
Almirante Tamandaré,2024-03-02T01:00:00Z,4.4234333333333336,21.58083333333333,18.112033333333333,0,0.8541666666666666,3.4391666666666665,68.1575
Almirante Tamandaré,2024-03-02T02:00:00Z,0,12.110333333333331,15.800866666666668,0,0.89,3.4483333333333333,67.74083333333333
Almirante Tamandaré,2024-03-02T03:00:00Z,0,13.398133333333334,14.272066666666666,0,1.24,6.024166666666667,67.10083333333333
Almirante Tamandaré,2024-03-02T04:00:00Z,0,12.561533333333333,14.544833333333333,0,1.1958333333333333,4.413333333333333,66.265
Almirante Tamandaré,2024-03-02T05:00:00Z,3.4671333333333334,19.4204,16.4885,0,1.4083333333333334,5.4075,67.615
Almirante Tamandaré,2024-03-02T06:00:00Z,0,15.564833333333333,14.933566666666666,0,1.7016666666666667,6.034166666666667,67.14666666666668
Almirante Tamandaré,2024-03-02T07:00:00Z,0,17.104866666666666,14.5677,0,1.1375,3.7191666666666667,67.92583333333333
Almirante Tamandaré,2024-03-02T08:00:00Z,0.3951833333333334,16.872999999999998,13.007866666666667,0,1.1458333333333333,3.8433333333333333,68.00416666666666
Almirante Tamandaré,2024-03-02T09:00:00Z,0,13.072266666666666,12.838,0,1.2983333333333333,4.468333333333334,67.42333333333333
Almirante Tamandaré,2024-03-02T10:00:00Z,0.3820833333333334,12.075866666666665,8.450866666666666,0.00575,1.7033333333333334,7.654166666666667,65.76833333333333
Almirante Tamandaré,2024-03-02T11:00:00Z,0,2.7119,4.437766666666667,0.004791666666666666,1.7149999999999999,8.5175,61.850833333333334
Almirante Tamandaré,2024-03-02T12:00:00Z,0,0.8397333333333332,3.7354333333333334,0.0067083333333333335,2.3941666666666666,11.7575,57.16583333333333
Almirante Tamandaré,2024-03-02T13:00:00Z,0,0,0.6092333333333334,0.002875,2.2375,10.973333333333333,49.086666666666666
Almirante Tamandaré,2024-03-02T14:00:00Z,0,0,3.8415999999999997,0.018208333333333333,2.0941666666666667,11.464166666666667,41.88583333333333
Almirante Tamandaré,2024-03-02T15:00:00Z,0,8.185833333333333,25.1419,0.003833333333333333,1.5516666666666667,7.7725,39.45583333333333
Almirante Tamandaré,2024-03-02T16:00:00Z,0,12.082133333333333,26.558,0.0019166666666666666,1.3683333333333334,6.6883333333333335,37.685
Almirante Tamandaré,2024-03-02T17:00:00Z,23.91186666666667,27.375933333333332,27.4596,0.06612499999999999,1.3166666666666667,6.369166666666667,38.151666666666664
Almirante Tamandaré,2024-03-02T18:00:00Z,3.506433333333333,18.178033333333335,23.317466666666665,0.06133333333333333,1.4983333333333333,8.374166666666667,37.87083333333333
Almirante Tamandaré,2024-03-02T19:00:00Z,81.85098333333333,43.04886666666666,30.283633333333334,0.0805,1.5816666666666666,8.471666666666668,40.36333333333334
Almirante Tamandaré,2024-03-02T20:00:00Z,103.62536666666668,40.86963333333333,22.376666666666665,0.08529166666666667,1.5383333333333333,8.026666666666667,46.288333333333334
Almirante Tamandaré,2024-03-02T21:00:00Z,94.16935,39.7902,22.427300000000002,0.06420833333333333,1.8083333333333333,11.251666666666667,48.598333333333336
Almirante Tamandaré,2024-03-02T22:00:00Z,202.66136666666668,70.5987,23.934866666666665,0.17058333333333334,2.4966666666666666,13.0025,60.90416666666667
Almirante Tamandaré,2024-03-02T23:00:00Z,88.04509999999999,40.09256666666666,11.234066666666665,0.13991666666666666,2.6266666666666665,11.72,65.43583333333333
Almirante Tamandaré,2024-03-03T00:00:00Z,10.6503,17.97123333333333,10.1038,0.04791666666666666,2.2075,7.899166666666667,65.19666666666667
Almirante Tamandaré,2024-03-03T01:00:00Z,0.11353333333333335,14.1799,11.483966666666667,0.018208333333333333,2.3916666666666666,8.681666666666667,65.16833333333334
Almirante Tamandaré,2024-03-03T02:00:00Z,0,13.018999999999998,10.714666666666666,0,1.9175,8.341666666666667,64.86416666666666
Almirante Tamandaré,2024-03-03T03:00:00Z,0,10.720699999999999,11.830233333333334,9.583333333333333e-4,1.7791666666666666,6.881666666666667,64.14
Almirante Tamandaré,2024-03-03T04:00:00Z,0,14.875499999999999,14.814333333333334,0,1.96,6.8100000000000005,64.475
Almirante Tamandaré,2024-03-03T05:00:00Z,0,15.553866666666666,16.8854,0,2.006666666666667,6.215,64.85333333333334
Almirante Tamandaré,2024-03-03T06:00:00Z,0,16.5017,14.868233333333333,0,2.2583333333333333,8.555,65.26833333333333
Almirante Tamandaré,2024-03-03T07:00:00Z,17.3182,33.285399999999996,2.4222333333333332,0.083375,5.9125,19.774166666666666,65.71583333333334
Almirante Tamandaré,2024-03-03T08:00:00Z,9.318466666666668,30.9166,3.5639333333333334,0,3.265833333333333,10.565,66.39833333333333
Almirante Tamandaré,2024-03-03T09:00:00Z,2.8470666666666666,18.453766666666667,11.9952,0,1.6158333333333332,4.975833333333333,67.185
Almirante Tamandaré,2024-03-03T10:00:00Z,7.2574000000000005,17.203566666666664,9.8196,0,1.4141666666666666,4.8,67.915
Almirante Tamandaré,2024-03-03T11:00:00Z,0,3.199133333333333,2.8730333333333333,0.030666666666666665,1.1708333333333334,4.640833333333333,64.22833333333334
Almirante Tamandaré,2024-03-03T12:00:00Z,0,0,0,0.008624999999999999,1.16,5.79,57.25833333333333
Almirante Tamandaré,2024-03-03T13:00:00Z,0,0,2.4761333333333333,0.04025,1.3266666666666667,7.04,48.255
Almirante Tamandaré,2024-03-03T14:00:00Z,0,0.0846,20.3644,0.057499999999999996,1.2458333333333333,7.2875,44.055
Almirante Tamandaré,2024-03-03T15:00:00Z,0,2.1995999999999998,29.480033333333335,0.034499999999999996,1.3058333333333334,8.656666666666666,40.299166666666665
Almirante Tamandaré,2024-03-03T16:00:00Z,4.371033333333334,12.907766666666667,43.82723333333333,0.05654166666666666,1.6875,8.066666666666666,37.335
Almirante Tamandaré,2024-03-03T17:00:00Z,33.280550000000005,28.121666666666663,40.5622,0.08241666666666667,1.44,7.200833333333334,38.55583333333333
Almirante Tamandaré,2024-03-03T18:00:00Z,0,0.4950666666666666,18.188799999999997,0.0038333333333333327,1.5691666666666666,10.774166666666666,31.16
Almirante Tamandaré,2024-03-03T19:00:00Z,8.975683333333334,25.403499999999998,36.322066666666665,0.1265,1.6383333333333332,11.803333333333333,31.266666666666666
Almirante Tamandaré,2024-03-03T20:00:00Z,16.370633333333334,29.566133333333333,34.60543333333333,0.10924999999999999,1.555,12.711666666666666,31.8825
Almirante Tamandaré,2024-03-03T21:00:00Z,227.88978333333336,77.0612,42.216766666666665,0.21562499999999998,3.8658333333333332,38.66833333333334,39.36083333333333
Almirante Tamandaré,2024-03-03T22:00:00Z,338.53675000000004,103.76503333333334,17.207166666666666,0.6449583333333332,4.9591666666666665,37.8025,54.1
Almirante Tamandaré,2024-03-03T23:00:00Z,188.90855000000002,66.2888,7.069066666666667,0.5481666666666667,8.68,32.525,61.76583333333333
Almirante Tamandaré,2024-03-04T00:00:00Z,88.70009999999999,40.99026666666666,8.908199999999999,0.36320833333333336,6.5183333333333335,25.289166666666667,64.88166666666666
Almirante Tamandaré,2024-03-04T01:00:00Z,67.65495000000001,35.72313333333333,0.7627666666666666,0.4925833333333333,6.543333333333333,25.610833333333332,66.565
Almirante Tamandaré,2024-03-04T02:00:00Z,30.029566666666668,26.288666666666664,5.737900000000001,0.21658333333333335,4.616666666666667,18.186666666666667,67.8525
Almirante Tamandaré,2024-03-04T03:00:00Z,6.477950000000001,17.12836666666667,5.009433333333333,0.1265,4.54,21.82166666666667,67.5175
Almirante Tamandaré,2024-03-04T04:00:00Z,4.347016666666667,14.8332,13.014399999999998,0.05175,3.4908333333333332,10.201666666666666,67.31583333333333
Almirante Tamandaré,2024-03-04T05:00:00Z,0,16.299599999999998,17.533833333333334,0.010541666666666666,5.29,14.599166666666667,67.6575
Almirante Tamandaré,2024-03-04T06:00:00Z,0.13755,16.5722,17.00626666666667,0,4.1866666666666665,11.978333333333333,67.87083333333334
Almirante Tamandaré,2024-03-04T07:00:00Z,4.331733333333333,19.923299999999998,9.308366666666666,0.008624999999999999,3.975,14.305,68.91166666666666
Almirante Tamandaré,2024-03-04T08:00:00Z,0,15.0165,10.5301,9.583333333333333e-4,5.4625,30.3225,67.6225
Almirante Tamandaré,2024-03-04T09:00:00Z,32.878816666666665,22.7903,2.745633333333333,0.17825,4.699166666666667,23.863333333333333,66.7975
Almirante Tamandaré,2024-03-04T10:00:00Z,16.475433333333335,11.424133333333332,9.0307,0.16962499999999997,3.6025,19.35,64.27583333333334
Almirante Tamandaré,2024-03-04T11:00:00Z,0,0.04699999999999999,2.722766666666667,0.071875,2.495,12.684166666666666,55.7525
Almirante Tamandaré,2024-03-04T12:00:00Z,0,0.42769999999999997,15.430100000000001,0.10541666666666667,4.58,19.75,50.19
Almirante Tamandaré,2024-03-04T13:00:00Z,0,2.339033333333333,18.9924,0.05462499999999999,6.244166666666667,33.80083333333333,44.79
Almirante Tamandaré,2024-03-04T14:00:00Z,0,7.792599999999998,32.51476666666667,0.06420833333333334,5.466666666666667,31.761666666666667,41.83583333333333
Almirante Tamandaré,2024-03-04T15:00:00Z,0,3.0205333333333333,22.729466666666667,0.042166666666666665,3.7066666666666666,22.820833333333333,34.87833333333333
Almirante Tamandaré,2024-03-04T16:00:00Z,1.7990666666666666,24.25043333333333,32.029666666666664,0.071875,3.069166666666667,19.06,33.78
Almirante Tamandaré,2024-03-04T17:00:00Z,0,13.528166666666666,30.625,0.09775,3.1066666666666665,18.857499999999998,33.401666666666664
Almirante Tamandaré,2024-03-04T18:00:00Z,25.89215,31.126533333333334,32.17176666666666,0.09008333333333333,3.81,22.911666666666665,33.225
Almirante Tamandaré,2024-03-04T19:00:00Z,32.52948333333334,29.169766666666664,33.161566666666666,0.1504583333333333,4.283333333333333,24.153333333333332,32.7875
Almirante Tamandaré,2024-03-04T20:00:00Z,226.48917500000002,77.00715,40.80965,0.29324999999999996,3.58375,21.59875,41.80625
Almirante Tamandaré,2024-03-04T21:00:00Z,232.16475,71.93506666666667,38.190599999999996,0.1849583333333333,3.4074999999999998,18.715833333333332,58.005
Almirante Tamandaré,2024-03-04T22:00:00Z,97.87446666666668,39.71813333333333,31.80916666666667,0.089125,2.8008333333333333,12.868333333333334,63.15416666666667
Almirante Tamandaré,2024-03-04T23:00:00Z,8.490983333333334,15.312599999999998,24.856066666666667,0.048875,2.2158333333333333,10.2125,63.49916666666667
Almirante Tamandaré,2024-03-05T00:00:00Z,81.01913333333334,40.40903333333333,37.98153333333333,0.117875,1.9158333333333333,6.855833333333333,69.12916666666666
Almirante Tamandaré,2024-03-05T01:00:00Z,15.8641,22.028899999999997,28.864266666666666,0.04120833333333333,1.3858333333333333,5.229166666666667,70.54666666666667
Almirante Tamandaré,2024-03-05T02:00:00Z,0,14.866100000000001,22.54163333333333,0.016291666666666666,1.2808333333333333,5.425833333333333,69.44833333333334
Almirante Tamandaré,2024-03-05T03:00:00Z,0,15.694866666666664,22.638,0.012458333333333333,1.1425,4.998333333333333,69.32833333333333
Almirante Tamandaré,2024-03-05T04:00:00Z,0,11.812666666666665,21.5404,0,1.0983333333333334,3.993333333333333,68.3725
Almirante Tamandaré,2024-03-05T05:00:00Z,0.7270500000000001,15.144966666666663,22.24273333333333,0.014374999999999997,1.3433333333333333,5.730833333333333,68.46666666666667
Almirante Tamandaré,2024-03-05T06:00:00Z,0.9410166666666666,18.293966666666666,23.441599999999998,0,1.0491666666666666,3.9833333333333334,69.7075
Almirante Tamandaré,2024-03-05T07:00:00Z,0.3100333333333333,16.4265,19.858066666666666,0,1.7658333333333334,7.998333333333333,70.2075
Almirante Tamandaré,2024-03-05T08:00:00Z,0,14.468166666666665,18.326,0,3.5075,11.611666666666666,69.49833333333333
Almirante Tamandaré,2024-03-05T09:00:00Z,0,16.263566666666666,14.241033333333332,0.007666666666666666,4.204166666666667,12.805833333333332,68.86416666666666
Almirante Tamandaré,2024-03-05T10:00:00Z,4.57845,19.982833333333332,11.851466666666667,0.11979166666666666,5.61,18.336666666666666,68.61833333333334
Almirante Tamandaré,2024-03-05T11:00:00Z,0,10.573433333333332,9.0209,0.09679166666666666,1.9483333333333333,9.285,65.80416666666667
Almirante Tamandaré,2024-03-05T12:00:00Z,0,1.5619666666666665,5.143366666666666,0.03641666666666667,1.0983333333333334,7.7225,60.22416666666667
Almirante Tamandaré,2024-03-05T13:00:00Z,0,0.6548666666666666,8.473733333333334,0.04504166666666667,1.7883333333333333,9.119166666666667,54.876666666666665
Almirante Tamandaré,2024-03-05T14:00:00Z,0,3.6002,20.29906666666667,0.06899999999999999,4.2725,19.490833333333335,51.24583333333333
Almirante Tamandaré,2024-03-05T15:00:00Z,0.2707333333333333,23.594,31.693199999999997,0.07666666666666666,3.9483333333333333,16.475,49.91416666666667
Almirante Tamandaré,2024-03-05T16:00:00Z,8.06305,25.997266666666665,34.41106666666667,0.11883333333333332,3.283333333333333,15.061666666666667,50.5325
Almirante Tamandaré,2024-03-05T17:00:00Z,142.79873333333333,64.45893333333333,46.602266666666665,0.16195833333333332,2.7666666666666666,11.164166666666667,58.18666666666667
Almirante Tamandaré,2024-03-05T18:00:00Z,121.15753333333333,55.23283333333333,24.723766666666666,0.15237499999999998,0.9158333333333334,5.863333333333333,67.4175
Almirante Tamandaré,2024-03-05T19:00:00Z,50.312733333333334,36.2041,11.885766666666667,0.13320833333333332,1.4041666666666666,6.945,68.76666666666667
Almirante Tamandaré,2024-03-05T20:00:00Z,20.215483333333335,24.732966666666666,9.507633333333333,0.09104166666666666,0.9983333333333333,5.708333333333333,69.31166666666667
Almirante Tamandaré,2024-03-05T21:00:00Z,0.5261833333333333,17.917966666666665,12.486833333333333,0.048875,0.6566666666666666,3.5466666666666664,68.13583333333334
Almirante Tamandaré,2024-03-05T22:00:00Z,3.0785000000000005,18.2971,12.336566666666666,0.04408333333333333,0.8941666666666667,5.8525,67.80833333333334
Almirante Tamandaré,2024-03-05T23:00:00Z,2.8470666666666666,20.081533333333333,14.167533333333333,0.027791666666666662,0.9191666666666667,5.085833333333333,67.9475
Almirante Tamandaré,2024-03-06T00:00:00Z,0,16.0693,19.591833333333334,0,0.5008333333333334,2.485,68.06916666666666
Almirante Tamandaré,2024-03-06T01:00:00Z,0,16.6474,19.747,0,0.6858333333333333,3.8091666666666666,67.8875
Almirante Tamandaré,2024-03-06T02:00:00Z,0,14.372599999999998,19.572233333333333,0.0019166666666666666,0.5708333333333333,3.6241666666666665,67.37666666666667
Almirante Tamandaré,2024-03-06T03:00:00Z,0,13.142766666666667,18.094066666666667,0,0.5183333333333333,2.848333333333333,66.96666666666667
Almirante Tamandaré,2024-03-06T04:00:00Z,0,14.8285,17.336199999999998,0,0.5133333333333333,2.825833333333333,66.60583333333334
Almirante Tamandaré,2024-03-06T05:00:00Z,0,15.511566666666665,15.090366666666666,9.583333333333333e-4,0.5941666666666666,3.2291666666666665,66.80333333333333
Almirante Tamandaré,2024-03-06T06:00:00Z,0,13.330766666666666,15.536266666666666,0,0.9308333333333334,3.461666666666667,66.47333333333333
Almirante Tamandaré,2024-03-06T07:00:00Z,0,14.994566666666666,15.900500000000001,0,0.5650000000000001,3.0275,65.665
Almirante Tamandaré,2024-03-06T08:00:00Z,0,15.434800000000001,17.0226,0,0.735,4.33,65.6375
Almirante Tamandaré,2024-03-06T09:00:00Z,0.22270000000000004,15.682333333333332,15.1851,0,0.6966666666666667,5.391666666666667,65.075
Almirante Tamandaré,2024-03-06T10:00:00Z,0,18.5274,10.286733333333332,0.007666666666666665,0.8083333333333333,7.243333333333333,64.48416666666667
Almirante Tamandaré,2024-03-06T11:00:00Z,0.6419,9.045933333333332,8.816733333333334,0.03641666666666667,0.5316666666666666,5.0725,61.52333333333333
Almirante Tamandaré,2024-03-06T12:00:00Z,0,6.531433333333333,7.763233333333333,0.012458333333333333,0.6333333333333333,5.285,58.115833333333335
Almirante Tamandaré,2024-03-06T13:00:00Z,1.0916666666666668,8.207766666666666,11.283066666666667,0.02779166666666667,0.9408333333333333,6.297499999999999,55.321666666666665
Almirante Tamandaré,2024-03-06T14:00:00Z,1.46065,22.583499999999997,17.439099999999996,0.04791666666666666,1.0366666666666666,6.183333333333334,56.51916666666667
Almirante Tamandaré,2024-03-06T15:00:00Z,12.741933333333334,26.191533333333332,16.993199999999998,0.050791666666666666,1.3108333333333333,6.5075,57.6325
Almirante Tamandaré,2024-03-06T16:00:00Z,46.218983333333334,35.770133333333334,14.8029,0.21562499999999998,2.015,9.629166666666666,60.255
Almirante Tamandaré,2024-03-06T17:00:00Z,30.188950000000002,31.265966666666667,16.555466666666668,0.06708333333333333,1.6991666666666667,7.675833333333333,62.394999999999996
Almirante Tamandaré,2024-03-06T18:00:00Z,26.228383333333333,30.086266666666667,10.820833333333333,0.094875,1.3866666666666667,4.7425,64.28916666666666
Almirante Tamandaré,2024-03-06T19:00:00Z,1.3165499999999999,15.713666666666667,7.5019,0.0805,1.7183333333333333,12.950833333333332,62.61833333333333
Almirante Tamandaré,2024-03-06T20:00:00Z,7.7814000000000005,19.266866666666665,11.413733333333333,0.1849583333333333,0.99,7.3758333333333335,62.12916666666667
Almirante Tamandaré,2024-03-06T21:00:00Z,13.984250000000001,23.825866666666666,13.943766666666667,0.10445833333333333,0.975,7.708333333333333,62.723333333333336
Almirante Tamandaré,2024-03-06T22:00:00Z,23.313633333333335,29.569266666666664,13.899666666666667,0.10254166666666667,0.9991666666666666,6.318333333333333,64.42416666666666
Almirante Tamandaré,2024-03-06T23:00:00Z,4.711633333333333,21.435133333333333,16.039333333333335,0.02779166666666667,0.6733333333333333,4.971666666666667,64.75666666666666
Almirante Tamandaré,2024-03-07T00:00:00Z,2.7990333333333335,20.824133333333332,16.000133333333334,0.002875,1.0725,5.214166666666666,65.20083333333334
Almirante Tamandaré,2024-03-07T01:00:00Z,0,19.407866666666667,14.213266666666668,9.583333333333333e-4,0.6583333333333333,4.625,65.34666666666666
Almirante Tamandaré,2024-03-07T02:00:00Z,0,17.856866666666665,14.090766666666667,0,0.59,3.66,65.5625
Almirante Tamandaré,2024-03-07T03:00:00Z,0,18.378566666666664,11.136066666666666,0,0.995,4.315833333333333,65.31
Almirante Tamandaré,2024-03-07T04:00:00Z,0,17.6673,13.615466666666666,0,1.3491666666666666,4.684166666666667,65.56333333333333
Almirante Tamandaré,2024-03-07T05:00:00Z,0,18.06993333333333,11.7208,0,1.2133333333333334,5.343333333333334,65.45666666666666
Almirante Tamandaré,2024-03-07T06:00:00Z,4.8448166666666665,21.59963333333333,12.759599999999999,0.006708333333333332,1.8308333333333333,6.6725,66.89083333333333
Almirante Tamandaré,2024-03-07T07:00:00Z,0,13.155299999999999,11.051133333333334,0,2.7525,9.429166666666667,65.57833333333333
Almirante Tamandaré,2024-03-07T08:00:00Z,0,16.459400000000002,11.021733333333332,0.007666666666666665,3.4316666666666666,12.543333333333333,65.0375
Almirante Tamandaré,2024-03-07T09:00:00Z,10.838066666666668,23.821166666666663,9.063366666666667,0.04504166666666667,4.739166666666667,18.06,65.59833333333333
Almirante Tamandaré,2024-03-07T10:00:00Z,9.344666666666667,19.2653,9.409633333333334,0.117875,3.1158333333333332,11.85,64.7025
Almirante Tamandaré,2024-03-07T11:00:00Z,34.741200000000006,7.9524,4.11012,0.3151,3.98,18.323999999999998,60.975
Almirante Tamandaré,2024-03-07T12:00:00Z,59.008950000000006,3.4748666666666668,2.0629,0.6114166666666666,4.556666666666667,22.336666666666666,56.388333333333335
Almirante Tamandaré,2024-03-07T13:00:00Z,17.331300000000002,9.530033333333334,12.6959,0.278875,2.921666666666667,19.111666666666668,54.18833333333333
Almirante Tamandaré,2024-03-07T14:00:00Z,12.591283333333333,16.61293333333333,14.175699999999999,0.227125,3.263333333333333,16.8825,52.87833333333333
Almirante Tamandaré,2024-03-07T15:00:00Z,10.962516666666668,20.015733333333333,16.338233333333335,0.14566666666666667,3.0225,19.180833333333332,52.778333333333336
Almirante Tamandaré,2024-03-07T16:00:00Z,15.132683333333333,17.986900000000002,16.3905,0.06995833333333333,1.815,10.474166666666667,50.125
Almirante Tamandaré,2024-03-07T17:00:00Z,67.43880000000001,40.59076666666666,24.219066666666667,0.1504583333333333,2.1325,13.965833333333332,54.84833333333333
Almirante Tamandaré,2024-03-07T18:00:00Z,54.53530000000001,30.580079999999995,16.10532,0.4059499999999999,4.39,26.36,55.956
Almirante Tamandaré,2024-03-07T19:00:00Z,35.83723333333334,30.918166666666664,18.131633333333333,0.17537499999999998,2.674166666666667,17.575,57.1575
Almirante Tamandaré,2024-03-07T20:00:00Z,57.19241666666667,37.54203333333333,19.083866666666665,0.15716666666666665,2.7108333333333334,19.144166666666667,59.766666666666666
Almirante Tamandaré,2024-03-07T21:00:00Z,42.546616666666665,33.33553333333333,16.303933333333333,0.06516666666666666,1.6116666666666666,16.250833333333333,62.465833333333336
Almirante Tamandaré,2024-03-07T22:00:00Z,35.937666666666665,31.4665,13.471733333333333,0.013416666666666667,0.965,7.428333333333334,65.12083333333334
Almirante Tamandaré,2024-03-07T23:00:00Z,10.15905,23.3355,13.958466666666666,0.013416666666666667,0.8566666666666667,5.5475,65.78416666666666
Almirante Tamandaré,2024-03-08T00:00:00Z,2.46935,19.468966666666663,14.605266666666665,0.003833333333333333,0.875,6.0616666666666665,66.27416666666667
Almirante Tamandaré,2024-03-08T01:00:00Z,4.4234333333333336,21.6858,16.622433333333333,0.008624999999999999,0.7808333333333334,4.128333333333333,67.0975
Almirante Tamandaré,2024-03-08T02:00:00Z,0.6288,24.6656,12.873933333333333,9.583333333333333e-4,0.8141666666666667,4.64,67.76666666666667
Almirante Tamandaré,2024-03-08T03:00:00Z,0,16.663066666666666,16.3905,0,0.5825,3.5275,67.83
Almirante Tamandaré,2024-03-08T04:00:00Z,0,15.365866666666667,18.1692,0,0.5441666666666667,2.7158333333333333,67.59
Almirante Tamandaré,2024-03-08T05:00:00Z,0,17.057866666666666,16.847833333333334,0,0.5666666666666667,2.795,67.7075
Almirante Tamandaré,2024-03-08T06:00:00Z,0,15.155933333333333,18.822533333333332,0,0.47,2.105,67.6125
Almirante Tamandaré,2024-03-08T07:00:00Z,0,16.88083333333333,19.557533333333332,0,0.6808333333333333,2.888333333333333,68.20583333333333
Almirante Tamandaré,2024-03-08T08:00:00Z,0,14.483833333333333,18.121833333333335,0,0.6983333333333334,3.7175000000000002,67.80499999999999
Almirante Tamandaré,2024-03-08T09:00:00Z,0,16.79623333333333,15.0234,0,0.7641666666666667,5.764166666666666,67.605
Almirante Tamandaré,2024-03-08T10:00:00Z,1.7706833333333334,20.564066666666665,11.987033333333335,0.024916666666666667,1.3716666666666666,9.125,66.805
Almirante Tamandaré,2024-03-08T11:00:00Z,13.065066666666667,20.611066666666666,10.482733333333334,0.22424999999999998,4.026666666666666,15.969166666666666,66.07000000000001
Almirante Tamandaré,2024-03-08T12:00:00Z,0,12.296766666666667,17.881733333333333,0.09966666666666667,1.3158333333333334,4.835833333333333,64.20833333333333
Almirante Tamandaré,2024-03-08T13:00:00Z,0,9.119566666666666,13.576266666666667,0.1562083333333333,1.9641666666666666,10.071666666666667,60.92166666666667
Almirante Tamandaré,2024-03-08T14:00:00Z,0.21396666666666667,14.159533333333332,18.489333333333335,0.09870833333333333,1.5125,5.939166666666667,59.903333333333336
Almirante Tamandaré,2024-03-08T15:00:00Z,3.9714833333333335,10.097166666666666,15.147533333333334,0.184,3.589166666666667,15.9175,56.910000000000004
Almirante Tamandaré,2024-03-08T16:00:00Z,14.346683333333333,20.634566666666668,20.419933333333333,0.2539583333333333,2.643333333333333,14.135833333333334,56.93333333333333
Almirante Tamandaré,2024-03-08T17:00:00Z,20.621583333333334,22.970466666666667,21.471799999999998,0.14758333333333332,2.5583333333333336,16.9675,56.04666666666667
Almirante Tamandaré,2024-03-08T18:00:00Z,38.134100000000004,34.46196666666667,26.326066666666666,0.12554166666666666,1.9541666666666666,14.145,59.23583333333333
Almirante Tamandaré,2024-03-08T19:00:00Z,60.484883333333336,40.33383333333333,23.4318,0.11308333333333331,1.16,8.758333333333333,62.6825
Almirante Tamandaré,2024-03-08T20:00:00Z,61.788333333333334,38.947333333333326,17.602433333333334,0.18591666666666667,0.9775,4.0841666666666665,66.44333333333333
Almirante Tamandaré,2024-03-08T21:00:00Z,22.81801666666667,27.440166666666666,12.604433333333333,0.13129166666666667,1.325,7.769166666666667,66.55083333333333
Almirante Tamandaré,2024-03-08T22:00:00Z,22.370433333333335,28.508633333333332,8.882066666666665,0.17058333333333334,1.9141666666666666,9.894166666666667,67.42833333333333
Almirante Tamandaré,2024-03-08T23:00:00Z,12.70045,25.48653333333333,9.4129,0.15237499999999998,3.5675,12.586666666666666,67.8075
Almirante Tamandaré,2024-03-09T00:00:00Z,8.335966666666668,23.346466666666664,7.871033333333333,0.10541666666666664,4.094166666666666,16.069166666666668,67.945
Almirante Tamandaré,2024-03-09T01:00:00Z,23.95335,22.243533333333332,8.336533333333332,0.1792083333333333,4.503333333333333,16.206666666666667,67.94083333333333
